time,size_blue
-3.245,8.174067033888976
-3.2439999999999998,8.17437907386342
-3.2430000000000003,8.173165822553202
-3.242,8.171356838017301
-3.2409999999999997,8.172353175975541
-3.24,8.173360423310296
-3.239,8.172073518094841
-3.2380000000000004,8.17350608678406
-3.237,8.172495562417396
-3.2360000000000007,8.172900626798258
-3.2349999999999994,8.174213177218437
-3.234,8.174159397114911
-3.2330000000000005,8.174886982574336
-3.232,8.174060695144117
-3.231,8.173746348610631
-3.2300000000000004,8.173416973521222
-3.229,8.172222448166758
-3.2279999999999998,8.171939609505774
-3.2270000000000003,8.16946182022759
-3.226,8.168675974232164
-3.2249999999999996,8.168220173442773
-3.224,8.16781028583878
-3.223,8.167423889925386
-3.2220000000000004,8.16732506720561
-3.221,8.168092173634548
-3.2200000000000006,8.16949140095316
-3.2189999999999994,8.168451776590203
-3.218,8.166526655221581
-3.2170000000000005,8.164859384161991
-3.216,8.164079859488078
-3.215,8.163516785379572
-3.2140000000000004,8.162284791673656
-3.213,8.160211005010858
-3.2119999999999997,8.159481211686899
-3.2110000000000003,8.15977149427908
-3.21,8.160723541424417
-3.2089999999999996,8.159831664539444
-3.208,8.159170868024015
-3.207,8.157688150729859
-3.2060000000000004,8.15763784805726
-3.205,8.156280362242555
-3.2040000000000006,8.157197366743741
-3.2029999999999994,8.154339980356646
-3.202,8.153764572880721
-3.2010000000000005,8.154246344623429
-3.2,8.154540479849544
-3.199,8.158849333711913
-3.1980000000000004,8.159409013751223
-3.197,8.157802526396274
-3.1959999999999997,8.157649783600933
-3.1950000000000003,8.154807789467386
-3.194,8.15467882986851
-3.1929999999999996,8.15334594017731
-3.192,8.154810564618206
-3.191,8.153931300178854
-3.1900000000000004,8.15374447471358
-3.189,8.152727582167334
-3.1880000000000006,8.155509744330299
-3.1869999999999994,8.15499575590451
-3.186,8.157927847174077
-3.1850000000000005,8.159230489993467
-3.184,8.160001796757204
-3.183,8.16059176979291
-3.1820000000000004,8.161221845470058
-3.181,8.158137569343104
-3.1799999999999997,8.157691355912462
-3.1790000000000003,8.159043608666359
-3.178,8.1589653731728
-3.1769999999999996,8.156717069417914
-3.176,8.156633222296989
-3.175,8.159359791122998
-3.1740000000000004,8.161354817867853
-3.173,8.161255611452868
-3.1720000000000006,8.16277793029616
-3.1709999999999994,8.162191519063573
-3.17,8.15946532452465
-3.1690000000000005,8.157986178943643
-3.168,8.160486800973256
-3.167,8.160048412042329
-3.1660000000000004,8.15965899767533
-3.165,8.15917925656129
-3.1639999999999997,8.162225875104605
-3.1630000000000003,8.164827409369185
-3.162,8.168377457742702
-3.1609999999999996,8.168122985406063
-3.16,8.168595984588057
-3.159,8.166169356508984
-3.1580000000000004,8.168532451590773
-3.157,8.166664004308744
-3.1560000000000006,8.167010845210765
-3.1549999999999994,8.165255161166552
-3.154,8.16431297424377
-3.1530000000000005,8.16297335435409
-3.152,8.16200075393701
-3.151,8.16113815761197
-3.1500000000000004,8.16026092754009
-3.149,8.161594261798939
-3.1479999999999997,8.15982648133004
-3.1470000000000002,8.160179347613262
-3.146,8.16212808225695
-3.1449999999999996,8.16130696807373
-3.144,8.160158297848533
-3.143,8.159789458448245
-3.1420000000000003,8.16167701878162
-3.141,8.161987590991147
-3.1400000000000006,8.161137648119775
-3.1389999999999993,8.161911850761676
-3.138,8.160148183321937
-3.1370000000000005,8.161238358538647
-3.136,8.161892130230969
-3.135,8.161399636677148
-3.1340000000000003,8.16005789939963
-3.133,8.158639209923978
-3.1319999999999997,8.159494917662132
-3.1310000000000002,8.161461286466114
-3.13,8.160441594070868
-3.1289999999999996,8.16117501279655
-3.128,8.157835769566786
-3.127,8.156900381197735
-3.1260000000000003,8.156850686905141
-3.125,8.155395193437972
-3.1240000000000006,8.153896783238308
-3.123,8.152828335947957
-3.122,8.153295844313279
-3.1210000000000004,8.152996117883829
-3.12,8.14941494791051
-3.1189999999999998,8.146021827666294
-3.1180000000000003,8.145050843381721
-3.117,8.145783141919408
-3.1159999999999997,8.141387134171048
-3.115,8.140587565889204
-3.114,8.139745569318777
-3.1130000000000004,8.14196690976391
-3.112,8.14135087486517
-3.1110000000000007,8.141963657240755
-3.1099999999999994,8.142189668664894
-3.109,8.138780762297202
-3.1080000000000005,8.140009893843814
-3.107,8.140354528252544
-3.106,8.141167758076024
-3.1050000000000004,8.147449738406321
-3.104,8.144115157703123
-3.1029999999999998,8.14687467234274
-3.1020000000000003,8.146414756311701
-3.101,8.146874482558745
-3.0999999999999996,8.146801662966263
-3.099,8.146122884832828
-3.098,8.145211152147645
-3.0970000000000004,8.145738366124561
-3.096,8.143310888209887
-3.0950000000000006,8.144511814877921
-3.0939999999999994,8.143845903830105
-3.093,8.14203779288764
-3.0920000000000005,8.141317772314848
-3.091,8.143329211061827
-3.09,8.142472674922601
-3.0890000000000004,8.143046200711737
-3.088,8.141876670670593
-3.0869999999999997,8.14308934563047
-3.0860000000000003,8.144186158012534
-3.085,8.147143932145807
-3.0839999999999996,8.146863029833009
-3.083,8.147932877520622
-3.082,8.148089785583885
-3.0810000000000004,8.150163180434866
-3.08,8.149013048614691
-3.0790000000000006,8.150205057115295
-3.0779999999999994,8.149893541441509
-3.077,8.149790840358135
-3.0760000000000005,8.149937644333253
-3.075,8.150341228967536
-3.074,8.15015526249854
-3.0730000000000004,8.150498803591613
-3.072,8.153023792483713
-3.0709999999999997,8.154600511980696
-3.0700000000000003,8.155991159328691
-3.069,8.155262296087052
-3.0679999999999996,8.15383951076189
-3.067,8.15536799165507
-3.066,8.156769666523116
-3.0650000000000004,8.159125939604317
-3.064,8.158159570602766
-3.0630000000000006,8.157792292754191
-3.0619999999999994,8.15516911809415
-3.061,8.154541164324453
-3.0600000000000005,8.15613567714138
-3.059,8.155389284534614
-3.058,8.156414052206935
-3.0570000000000004,8.156109247237339
-3.056,8.156627738482493
-3.0549999999999997,8.154791432258788
-3.0540000000000003,8.154927767378204
-3.053,8.150141949824762
-3.0519999999999996,8.149842915971702
-3.051,8.147234158781758
-3.05,8.149163750008233
-3.0490000000000004,8.150407601772656
-3.048,8.151154275343803
-3.0470000000000006,8.153587885307257
-3.0459999999999994,8.152069618873938
-3.045,8.154865399990603
-3.0440000000000005,8.15635690649342
-3.043,8.15597841803387
-3.042,8.157795410269362
-3.0410000000000004,8.156025340649503
-3.04,8.15470611799106
-3.0389999999999997,8.153732374433876
-3.0380000000000003,8.152886010100973
-3.037,8.151195517872557
-3.0359999999999996,8.153152450779908
-3.035,8.152738283739318
-3.034,8.153302291688687
-3.0330000000000004,8.152389729502426
-3.032,8.149476764221548
-3.0310000000000006,8.149908855994974
-3.0299999999999994,8.146849248034304
-3.029,8.146739433560565
-3.0280000000000005,8.144550129498434
-3.027,8.147729771097202
-3.026,8.149187951452683
-3.0250000000000004,8.149357157518716
-3.024,8.151379088202965
-3.0229999999999997,8.15002498263902
-3.0220000000000002,8.150894549644892
-3.021,8.15121424633884
-3.0199999999999996,8.151636678468975
-3.019,8.153672444069146
-3.018,8.154844431433593
-3.0170000000000003,8.155306389294113
-3.016,8.152658569396149
-3.0150000000000006,8.151122495323701
-3.0139999999999993,8.150926161029949
-3.013,8.151075556828792
-3.0120000000000005,8.149267230869313
-3.011,8.153125913550237
-3.01,8.155552144038644
-3.0090000000000003,8.156515533351273
-3.008,8.156630792329326
-3.0069999999999997,8.156291257977484
-3.0060000000000002,8.154768188441448
-3.005,8.154892157271078
-3.0039999999999996,8.155304561335306
-3.003,8.153317744414537
-3.002,8.153852426682128
-3.0010000000000003,8.153604012204008
-3.0,8.150551520111405
-2.999,8.149174904094158
-2.998,8.148513135240682
-2.997,8.151533435492428
-2.996,8.15242392049168
-2.995,8.150287149981121
-2.994,8.15106480804419
-2.993,8.148589121661889
-2.992,8.150321427348109
-2.991,8.1495676279052
-2.99,8.149417810003216
-2.989,8.151539084639284
-2.988,8.14947962292955
-2.987,8.147244233833367
-2.986,8.146310474911214
-2.985,8.147971881072845
-2.984,8.145540927352082
-2.983,8.141009478395105
-2.982,8.140287624221651
-2.981,8.141170409501509
-2.98,8.14309082830109
-2.979,8.142349770121754
-2.978,8.141691487550368
-2.977,8.143537728725178
-2.976,8.140546142005666
-2.975,8.139924508765372
-2.974,8.140229186989252
-2.973,8.14094793694331
-2.972,8.140132246234204
-2.971,8.140187351852934
-2.97,8.136206028087472
-2.969,8.135152830627737
-2.968,8.135878444567824
-2.967,8.134306774113018
-2.966,8.13440114886756
-2.965,8.135116144868844
-2.964,8.134568066147473
-2.963,8.134840808181067
-2.962,8.133300436076611
-2.961,8.132969858029098
-2.96,8.133946203900441
-2.959,8.134197360637991
-2.958,8.133258910606688
-2.957,8.133617656853552
-2.956,8.134761032518572
-2.955,8.131481126472847
-2.954,8.133335644976777
-2.953,8.132797637394887
-2.952,8.133478421288071
-2.951,8.135394016365904
-2.95,8.133199338450336
-2.949,8.132064232846451
-2.948,8.13160255493305
-2.947,8.130348549299251
-2.946,8.13312444782059
-2.945,8.131753612470467
-2.944,8.13086473762329
-2.943,8.131191760073852
-2.942,8.12926832083213
-2.941,8.128635231693321
-2.94,8.129143156911322
-2.939,8.12861058026431
-2.938,8.128461161290069
-2.937,8.127614229910153
-2.936,8.125191077415462
-2.935,8.125705626553605
-2.934,8.12851351946824
-2.933,8.128542962077494
-2.932,8.12890338466509
-2.931,8.130011741073277
-2.93,8.127980812278803
-2.929,8.13070483573181
-2.928,8.131028561806087
-2.927,8.13363953284463
-2.926,8.132466680051792
-2.925,8.135375579127883
-2.924,8.13661582791834
-2.923,8.137500692055703
-2.922,8.137875131182668
-2.921,8.137477485393749
-2.92,8.139398336047307
-2.919,8.139622911839064
-2.918,8.136475600313325
-2.917,8.134688101974593
-2.916,8.134390748771086
-2.915,8.134886747144149
-2.914,8.13479620556191
-2.913,8.13674655882558
-2.912,8.133624795843119
-2.911,8.133854536541527
-2.91,8.130945769780906
-2.909,8.132161309453682
-2.908,8.132010175510574
-2.907,8.132681551465813
-2.906,8.13129933872887
-2.905,8.133346482619523
-2.904,8.135013242082016
-2.903,8.135946912966835
-2.902,8.135739685371853
-2.901,8.136667457028326
-2.9,8.135536428919545
-2.899,8.136905317973978
-2.898,8.139544487404898
-2.897,8.141257464300864
-2.896,8.140090100349171
-2.895,8.14066836805681
-2.894,8.138599341586795
-2.893,8.139515166084676
-2.892,8.140236131545256
-2.891,8.137244425402004
-2.89,8.135385571251746
-2.889,8.134932549016956
-2.888,8.13445117342153
-2.887,8.13251601032486
-2.886,8.133138376291823
-2.885,8.133540734066127
-2.884,8.133229903454962
-2.883,8.132020637054708
-2.882,8.133698568456975
-2.881,8.136347219837917
-2.88,8.135573521463762
-2.879,8.134594054396315
-2.878,8.135379986660974
-2.877,8.134807139653379
-2.876,8.134584104132317
-2.875,8.135767549175078
-2.874,8.132712579435065
-2.873,8.13482186315483
-2.872,8.134938151993756
-2.871,8.134279762962457
-2.87,8.134136988315703
-2.869,8.134076875283736
-2.868,8.131306953198225
-2.867,8.133698854362148
-2.866,8.133764975373783
-2.865,8.134473778782498
-2.864,8.135996258415416
-2.863,8.13436239848332
-2.862,8.135119953521775
-2.861,8.134691727776337
-2.86,8.136046561016684
-2.859,8.132642997144123
-2.858,8.132484446263737
-2.857,8.13151993321448
-2.856,8.132211553935496
-2.855,8.132963624635286
-2.854,8.13183142320357
-2.853,8.130691945020889
-2.852,8.130514880431196
-2.851,8.129080252867492
-2.85,8.130427426780216
-2.849,8.129836695259499
-2.848,8.125185514108585
-2.847,8.12458579881799
-2.846,8.12292412870464
-2.845,8.120314087399903
-2.844,8.118334204778746
-2.843,8.11850925833368
-2.842,8.120635083658875
-2.841,8.12113617881706
-2.84,8.120165773395916
-2.839,8.120895220108189
-2.838,8.120160675611839
-2.837,8.119049315021176
-2.836,8.117202334752005
-2.835,8.114399408661201
-2.834,8.113775530730706
-2.833,8.114028416314579
-2.832,8.113873818442555
-2.831,8.113208271357838
-2.83,8.111695077660723
-2.829,8.11266827156742
-2.828,8.110560860495506
-2.827,8.111802505157655
-2.826,8.110198957927372
-2.825,8.108995061547608
-2.824,8.106648205242623
-2.823,8.105845961807605
-2.822,8.107406461741169
-2.821,8.10823146668268
-2.82,8.109796942061926
-2.819,8.110632370135418
-2.818,8.108866498409771
-2.817,8.108337235650847
-2.816,8.107088917044258
-2.815,8.109217836890721
-2.814,8.107302975056438
-2.813,8.10873289135946
-2.812,8.110161617551636
-2.811,8.11308900987438
-2.81,8.112433511326175
-2.809,8.113573226781503
-2.808,8.117223869719965
-2.807,8.116235643036871
-2.806,8.113779578640818
-2.805,8.110771562586566
-2.804,8.111911901832745
-2.803,8.108898861499851
-2.802,8.10830315101515
-2.801,8.109002852114411
-2.8,8.10929913297334
-2.799,8.109979844756035
-2.798,8.110335508525317
-2.797,8.112381693826618
-2.796,8.110857987617436
-2.795,8.109774795395902
-2.794,8.108538540283469
-2.793,8.109866847182449
-2.792,8.11130748492388
-2.791,8.112029445434791
-2.79,8.113923035301815
-2.789,8.112038169914012
-2.788,8.114705728492494
-2.787,8.117142910287235
-2.786,8.118319905482826
-2.785,8.121170783736861
-2.784,8.118520186604576
-2.783,8.117681069586556
-2.782,8.116504584049464
-2.781,8.117658950967476
-2.78,8.115978725784112
-2.779,8.117190718023053
-2.778,8.119383575853448
-2.777,8.120495900493582
-2.776,8.120949902131441
-2.775,8.119369304786
-2.774,8.118014343240198
-2.773,8.120013733488673
-2.772,8.121260691894923
-2.771,8.121198260663919
-2.77,8.120529605390693
-2.769,8.117288312793715
-2.768,8.115574948923818
-2.767,8.118633219463243
-2.766,8.116584490549638
-2.765,8.116887658263593
-2.764,8.118499568620704
-2.763,8.116491692351902
-2.762,8.116787229111551
-2.761,8.118287893971567
-2.76,8.11830789288662
-2.759,8.122897337775687
-2.758,8.120227578961481
-2.757,8.121921544609297
-2.756,8.121645061829462
-2.755,8.1228801340772
-2.754,8.123586225519919
-2.753,8.122413175604542
-2.752,8.122779569832478
-2.751,8.119806927510242
-2.75,8.120772123511154
-2.749,8.12124917705674
-2.748,8.122271033326568
-2.747,8.123964022646708
-2.746,8.124552214391043
-2.745,8.12478915746272
-2.744,8.123379448124062
-2.743,8.122239894902224
-2.742,8.124138670294508
-2.741,8.126436806943637
-2.74,8.126055830245537
-2.739,8.126129434641143
-2.738,8.124682051641154
-2.737,8.12655846259358
-2.736,8.127623129511488
-2.735,8.13072907740983
-2.734,8.129323760486344
-2.733,8.128718947847913
-2.732,8.129089261323955
-2.731,8.130123644584316
-2.73,8.129778576364238
-2.729,8.128381838619514
-2.728,8.129792090665791
-2.727,8.130945907245865
-2.726,8.129479868684962
-2.725,8.13164857716673
-2.724,8.133520895101446
-2.723,8.133735769497042
-2.722,8.133863126076843
-2.721,8.134749618510629
-2.72,8.133370893598219
-2.719,8.13341894396488
-2.718,8.129975130293507
-2.717,8.13137745932631
-2.716,8.128879070170404
-2.715,8.13128454189589
-2.714,8.130756349745544
-2.713,8.130417682574455
-2.712,8.12941330832472
-2.711,8.128952446126444
-2.71,8.13122209627868
-2.709,8.127241602428224
-2.708,8.129284747045967
-2.707,8.129825584615729
-2.706,8.127894349979156
-2.705,8.126173850150279
-2.704,8.128856078993811
-2.703,8.127343267985903
-2.702,8.12549790716895
-2.701,8.127317610436734
-2.7,8.12785929503879
-2.699,8.126358614116333
-2.698,8.12670521407698
-2.697,8.125064009783156
-2.696,8.126825324020633
-2.695,8.128523517564428
-2.694,8.129374727482544
-2.693,8.129953385180539
-2.692,8.132771286180326
-2.691,8.132770784304148
-2.69,8.130879785703474
-2.689,8.131598943964006
-2.688,8.134936619243266
-2.687,8.133313004054168
-2.686,8.132734663627458
-2.685,8.13340097728842
-2.684,8.133314729530012
-2.683,8.131743043801407
-2.682,8.133538016371377
-2.681,8.137250081526604
-2.68,8.137563891861042
-2.679,8.136117382597464
-2.678,8.133639045757379
-2.677,8.134051807327332
-2.676,8.135818011076639
-2.675,8.136578279471031
-2.674,8.136574433325562
-2.673,8.135631598682698
-2.672,8.13388413687035
-2.671,8.135219738992468
-2.67,8.136681773586686
-2.669,8.13420860592798
-2.668,8.13675234829307
-2.667,8.1376708622465
-2.666,8.139910213678734
-2.665,8.137762809281158
-2.664,8.135577490632492
-2.663,8.135339139736864
-2.662,8.136143594819897
-2.661,8.139017772136581
-2.66,8.140147498398685
-2.659,8.139759208355786
-2.658,8.13811701762352
-2.657,8.140085018539871
-2.656,8.13854148985867
-2.655,8.141147039546304
-2.654,8.140692024106935
-2.653,8.143236955423124
-2.652,8.144323245487218
-2.651,8.14410405270411
-2.65,8.143273018509188
-2.649,8.142727565905435
-2.648,8.143412872613235
-2.647,8.143536323007183
-2.646,8.142586224754274
-2.645,8.142321214497764
-2.644,8.142446937745316
-2.643,8.139040963194253
-2.642,8.139774032177915
-2.641,8.138206478218367
-2.64,8.136361146373238
-2.639,8.13366139541786
-2.638,8.130791167421272
-2.637,8.128622451416293
-2.636,8.127488017884083
-2.635,8.130613232504126
-2.634,8.129771825022694
-2.633,8.130056225192723
-2.632,8.130696995411133
-2.631,8.130906699709078
-2.63,8.130782790171917
-2.629,8.128870320150158
-2.628,8.131191804227404
-2.627,8.134083318857225
-2.626,8.131391064946628
-2.625,8.129752619201211
-2.624,8.129304922653409
-2.623,8.127761662181552
-2.622,8.12857120706708
-2.621,8.127405971543231
-2.62,8.130870061251722
-2.619,8.13277493900267
-2.618,8.133115057451683
-2.617,8.134758235472994
-2.616,8.136527676151966
-2.615,8.135625360171073
-2.614,8.134319412579805
-2.613,8.134444441480557
-2.612,8.135823059279753
-2.611,8.1360455559176
-2.61,8.133522361546092
-2.609,8.13223784243577
-2.608,8.132119485854021
-2.607,8.131998420887099
-2.606,8.135154488369963
-2.605,8.132936907662124
-2.604,8.133745850449062
-2.603,8.136128431422387
-2.6020000000000003,8.139762751015065
-2.601,8.139115715137969
-2.6,8.139902002262323
-2.599,8.140813618833839
-2.598,8.141126389604326
-2.597,8.140968237282342
-2.596,8.141665797905542
-2.595,8.13761420416919
-2.5940000000000003,8.13870551535329
-2.593,8.13890739999915
-2.592,8.138551440164305
-2.591,8.141826419677455
-2.59,8.14074652524739
-2.589,8.140101603664887
-2.588,8.143288088948415
-2.587,8.141956790860656
-2.5860000000000003,8.141076606407957
-2.585,8.140841365730468
-2.584,8.142186540901875
-2.583,8.14251902491364
-2.582,8.140450824358195
-2.581,8.139599354657193
-2.58,8.138627587564054
-2.579,8.138504033891696
-2.578,8.139185383745504
-2.577,8.139854512954924
-2.576,8.137012894148448
-2.575,8.138715199728544
-2.574,8.13911930988214
-2.573,8.14133456115829
-2.572,8.142045278481953
-2.571,8.143807395214331
-2.57,8.144553867712652
-2.569,8.146707828922576
-2.568,8.147543429940205
-2.567,8.147386765545896
-2.566,8.151022661098612
-2.565,8.152445120494258
-2.564,8.153363111567865
-2.563,8.151321024501405
-2.562,8.149259732313464
-2.561,8.14972807708489
-2.56,8.149960911001319
-2.559,8.148978314897306
-2.558,8.149203887216684
-2.557,8.151745690301555
-2.556,8.152858334260834
-2.555,8.151032720645231
-2.554,8.150854306521802
-2.553,8.149566360152438
-2.552,8.148946040286184
-2.551,8.148284255221178
-2.55,8.147520022289012
-2.549,8.145511805693854
-2.548,8.145307558203424
-2.547,8.144410585984469
-2.546,8.139723468080465
-2.545,8.143008223319667
-2.544,8.144750254766414
-2.543,8.144148173606533
-2.542,8.14417828408612
-2.541,8.14230363713041
-2.54,8.145016793734907
-2.539,8.148052455646546
-2.538,8.14830316561174
-2.537,8.149940814642436
-2.536,8.15022127348873
-2.535,8.14808251278653
-2.534,8.147423595396187
-2.533,8.147634680143023
-2.532,8.146907403793033
-2.531,8.146557558549137
-2.53,8.146411319257123
-2.529,8.146281913660538
-2.528,8.146365527245333
-2.527,8.144668559139099
-2.526,8.143521333300495
-2.525,8.141465998475375
-2.524,8.143030503354872
-2.523,8.139661468247928
-2.522,8.141507212797235
-2.521,8.143725371832856
-2.52,8.143241882893683
-2.519,8.139076863553159
-2.518,8.138498766654012
-2.517,8.138396071995949
-2.516,8.136779114844064
-2.515,8.13595476541397
-2.514,8.138403077732152
-2.513,8.139466961191834
-2.512,8.137987658608829
-2.511,8.135431499937477
-2.51,8.134908272229302
-2.509,8.13456674138234
-2.508,8.13536066008212
-2.507,8.134504153342014
-2.506,8.135322552662592
-2.505,8.13841879912669
-2.504,8.1397236007626
-2.503,8.13964665915087
-2.502,8.139353618397186
-2.501,8.138782941382498
-2.5,8.14067196684242
-2.499,8.139668265328899
-2.498,8.139740621663298
-2.497,8.139822538306309
-2.496,8.13901968359781
-2.495,8.136823738721196
-2.494,8.137340497926983
-2.4930000000000003,8.137242891572015
-2.492,8.138043276323113
-2.491,8.13718951583281
-2.49,8.139142829910913
-2.489,8.137739991860974
-2.488,8.140479256315402
-2.487,8.137683037899675
-2.486,8.138378670002966
-2.4850000000000003,8.13913935909501
-2.484,8.137866467786305
-2.483,8.13854549808688
-2.482,8.140592727958499
-2.481,8.137045817815531
-2.48,8.137850209507517
-2.479,8.133860976194988
-2.478,8.132315912509352
-2.4770000000000003,8.134922578693194
-2.476,8.133991727439765
-2.475,8.132113519496713
-2.474,8.131796819130336
-2.473,8.135105469271398
-2.472,8.132174777675868
-2.471,8.130492681817245
-2.47,8.132888572510332
-2.4690000000000003,8.135860896259993
-2.468,8.13569540630113
-2.467,8.133712921977086
-2.466,8.13706627157998
-2.465,8.13961737940678
-2.464,8.140703694587199
-2.463,8.139403850828899
-2.462,8.139325403883559
-2.4610000000000003,8.139068827753887
-2.46,8.139598189841273
-2.459,8.141919792142282
-2.458,8.143326859408102
-2.457,8.141603057684925
-2.456,8.143805452004957
-2.455,8.144306463428979
-2.454,8.145405768702352
-2.453,8.147752234077199
-2.452,8.145973705677976
-2.451,8.145916384752047
-2.45,8.14506605746987
-2.449,8.142557482389286
-2.448,8.143112218353455
-2.447,8.14713070883599
-2.446,8.14418658444478
-2.445,8.1441349354671
-2.444,8.145159804163221
-2.443,8.14535672928587
-2.442,8.145175724401845
-2.441,8.143096978220331
-2.44,8.143469437009037
-2.439,8.14225861464581
-2.438,8.138754739917845
-2.437,8.140666087470668
-2.436,8.142199504782415
-2.435,8.142282162345376
-2.434,8.142648681846506
-2.433,8.14436759066685
-2.432,8.144726534117696
-2.431,8.146172962205313
-2.43,8.145696990683915
-2.429,8.147796164665634
-2.428,8.148309421827125
-2.427,8.148619904936895
-2.426,8.146587807194955
-2.425,8.14704693656184
-2.424,8.145715808693847
-2.423,8.144694556331402
-2.422,8.143389955326096
-2.421,8.141683979435058
-2.42,8.145083613679883
-2.419,8.147213756179065
-2.418,8.150286344182497
-2.417,8.148329712151208
-2.416,8.148443718151066
-2.415,8.14637410595074
-2.414,8.145260994147224
-2.413,8.143791990973757
-2.412,8.145775325384063
-2.411,8.1451413578991
-2.41,8.146850764833012
-2.409,8.147817358256352
-2.408,8.15150318025972
-2.407,8.149136069502697
-2.406,8.151150842686356
-2.405,8.152985148078997
-2.404,8.151427741938154
-2.403,8.15303915527651
-2.402,8.153576987217352
-2.401,8.153213025201428
-2.4,8.151894728422272
-2.399,8.150744153299954
-2.398,8.15402385265321
-2.397,8.154024945163544
-2.396,8.155276353165993
-2.395,8.154010914155325
-2.394,8.152763149441371
-2.393,8.15449432513617
-2.392,8.152335003197688
-2.391,8.151670661169039
-2.39,8.151725105026756
-2.389,8.151903301189698
-2.388,8.151616751933673
-2.387,8.152250063583427
-2.386,8.153358632792736
-2.385,8.15453405286547
-2.384,8.152956766771602
-2.383,8.152502118614915
-2.382,8.154413739193918
-2.381,8.155845174694036
-2.38,8.153648599571667
-2.379,8.154210967412231
-2.378,8.151045807013231
-2.377,8.151120902856526
-2.376,8.154157330083322
-2.375,8.15264070173569
-2.374,8.151305784862904
-2.373,8.15252823251342
-2.372,8.150059750089085
-2.371,8.14904734204127
-2.37,8.1500016478614
-2.369,8.148986790505097
-2.3680000000000003,8.148609238525559
-2.367,8.149799935662063
-2.366,8.150474409395722
-2.365,8.150901318829794
-2.364,8.150358723182963
-2.363,8.150950820967392
-2.362,8.150752848679232
-2.361,8.151485337655116
-2.3600000000000003,8.150690246414925
-2.359,8.150398136055918
-2.358,8.148814203587836
-2.357,8.148758191411826
-2.356,8.14746059003002
-2.355,8.14567811570976
-2.354,8.146091973546328
-2.353,8.1464323571877
-2.3520000000000003,8.14768495516362
-2.351,8.146995154252298
-2.35,8.147648038807239
-2.349,8.148529314922875
-2.348,8.149240953015406
-2.347,8.147919907122922
-2.346,8.148158888694557
-2.345,8.148741513168243
-2.3440000000000003,8.148752998715295
-2.343,8.145414634461902
-2.342,8.14567141786026
-2.341,8.149211467523296
-2.34,8.148635404693284
-2.339,8.147470481336716
-2.338,8.148067839032255
-2.337,8.148567644169
-2.3360000000000003,8.150476020433667
-2.335,8.148463431384213
-2.334,8.149633639788332
-2.333,8.150578315086335
-2.332,8.150350880627231
-2.331,8.150892780335905
-2.33,8.152539912306462
-2.329,8.153935616914508
-2.328,8.15210678601519
-2.327,8.153419039113999
-2.326,8.153315537345946
-2.325,8.153432135902772
-2.324,8.153549251088373
-2.323,8.153308862306297
-2.322,8.155215594301668
-2.321,8.15508164556591
-2.32,8.153290371760496
-2.319,8.152660723990945
-2.318,8.152946635537841
-2.317,8.154913379192717
-2.316,8.155878330688635
-2.315,8.15451747424264
-2.314,8.158493778109326
-2.313,8.15891741860689
-2.312,8.160958043787689
-2.311,8.160715300693965
-2.31,8.161568675485494
-2.309,8.162911825092724
-2.308,8.16486093663153
-2.307,8.166552725920136
-2.306,8.167948241120252
-2.305,8.167444102350343
-2.304,8.166529308683213
-2.303,8.167061480699731
-2.302,8.168554485615477
-2.301,8.168198132494235
-2.3,8.169902407639377
-2.299,8.172226594432155
-2.298,8.170760480961638
-2.297,8.169421407835564
-2.296,8.169196807741315
-2.295,8.169688988010417
-2.294,8.16884968078839
-2.293,8.171013205074578
-2.292,8.171691712053008
-2.291,8.171754827330194
-2.29,8.169457372092003
-2.289,8.16735206678572
-2.288,8.16780168158617
-2.287,8.164389528584323
-2.286,8.166009748439752
-2.285,8.165756702288757
-2.284,8.170945651040109
-2.283,8.174638317041094
-2.282,8.1743479985303
-2.281,8.174177859326248
-2.28,8.17577078974865
-2.279,8.178495865924521
-2.278,8.175875019432622
-2.277,8.173016818688055
-2.276,8.172021562999168
-2.275,8.172953943132246
-2.274,8.173748940877058
-2.273,8.175460575205033
-2.272,8.173541059159648
-2.271,8.169835228978897
-2.27,8.171208051691382
-2.269,8.169882937654638
-2.268,8.166653357071615
-2.267,8.166885459065151
-2.266,8.1681545401663
-2.265,8.167959248754906
-2.264,8.167226691337014
-2.263,8.16697171176558
-2.262,8.16637877934574
-2.261,8.164221903966634
-2.26,8.16307841488345
-2.259,8.163912462731473
-2.258,8.164427148397674
-2.257,8.164696044087222
-2.256,8.163103806516256
-2.255,8.16281340145684
-2.254,8.159330097382531
-2.253,8.159615660044748
-2.252,8.161901832377248
-2.251,8.15954322096598
-2.25,8.158605736688674
-2.249,8.15913230753461
-2.248,8.161136855749694
-2.247,8.160419696363613
-2.246,8.159312095836787
-2.245,8.156161818808922
-2.244,8.156327319815816
-2.2430000000000003,8.159594641480044
-2.242,8.160038415019189
-2.241,8.160002768652495
-2.24,8.160518100349721
-2.239,8.160500353143405
-2.238,8.159199530147788
-2.237,8.160516778012873
-2.236,8.160877996449852
-2.2350000000000003,8.160906177652945
-2.234,8.159345592009299
-2.233,8.161431204700396
-2.232,8.162494729092927
-2.231,8.16161005575314
-2.23,8.163212975519032
-2.229,8.162416862177615
-2.228,8.161165656589597
-2.2270000000000003,8.15995013160163
-2.226,8.157116421916689
-2.225,8.157870889725357
-2.224,8.154941057920016
-2.223,8.15297554778999
