time,size_red
-2.064,8.09023645581927
-2.0629999999999997,8.091641584723968
-2.062,8.092984381276594
-2.061,8.095045518030298
-2.06,8.096386553065335
-2.0589999999999997,8.096768245115802
-2.058,8.096074754495579
-2.057,8.095454337019072
-2.056,8.094049893328775
-2.055,8.094057140194456
-2.054,8.095172960160395
-2.053,8.094011891995784
-2.052,8.093952343421922
-2.051,8.092868563855966
-2.05,8.093203530784265
-2.049,8.092324517369947
-2.048,8.091141300455876
-2.047,8.090053353743984
-2.046,8.090858679782137
-2.045,8.09070388073361
-2.044,8.090018405965608
-2.043,8.090436653169684
-2.042,8.089773427221736
-2.041,8.091575855851634
-2.04,8.090017670005723
-2.039,8.089718515585217
-2.038,8.087470891230549
-2.037,8.086915892203525
-2.036,8.084228475407194
-2.035,8.08542258184329
-2.034,8.086648987870497
-2.033,8.087903660148458
-2.032,8.087949856116737
-2.031,8.0865420634692
-2.03,8.085261518457942
-2.029,8.087709793746296
-2.028,8.090006877112376
-2.027,8.090202965363495
-2.026,8.089377950908968
-2.025,8.091567748385286
-2.024,8.09045654332707
-2.023,8.090822702060024
-2.022,8.092985833748662
-2.021,8.091647692149197
-2.02,8.092974449886217
-2.019,8.093807347159567
-2.018,8.093744120691998
-2.017,8.092154626933384
-2.016,8.090995523317218
-2.015,8.09145864503378
-2.014,8.089181306161969
-2.013,8.089390496336398
-2.012,8.090256177910897
-2.011,8.091832530187391
-2.01,8.089595158868256
-2.009,8.091701154543713
-2.008,8.0944137361344
-2.007,8.095069978642742
-2.006,8.093409100912464
-2.005,8.092884126051088
-2.004,8.092807970458898
-2.003,8.093240712072866
-2.002,8.093275882557096
-2.001,8.093725746785728
-2.0,8.093580551973984
-1.999,8.094004723325204
-1.9979999999999998,8.093267885851347
-1.9969999999999999,8.092726787104175
-1.996,8.091805146831412
-1.995,8.094872762086618
-1.9939999999999998,8.097215003344497
-1.9929999999999999,8.09810347404852
-1.992,8.100223968444148
-1.991,8.101501506586512
-1.9899999999999998,8.101791540441734
-1.9889999999999999,8.099382626296103
-1.988,8.098963164023903
-1.987,8.098427103396673
-1.9859999999999998,8.096614183119726
-1.9849999999999999,8.094236323480356
-1.984,8.095024674434862
-1.983,8.095543881350656
-1.9819999999999998,8.093676046182548
-1.9809999999999999,8.09248264057225
-1.98,8.094340596209296
-1.979,8.09293628178767
-1.9779999999999998,8.093209560033964
-1.9769999999999999,8.092905914754654
-1.976,8.093716096308354
-1.975,8.092346324064104
-1.9739999999999998,8.092490457628168
-1.9729999999999999,8.092760413751922
-1.972,8.09312870304189
-1.971,8.093255221214628
-1.9699999999999998,8.093806596127578
-1.9689999999999999,8.097313428658861
-1.968,8.101411505101694
-1.967,8.100388759276434
-1.9659999999999997,8.096679570507872
-1.9649999999999999,8.097632362989026
-1.964,8.097930366924869
-1.963,8.099628033899561
-1.9619999999999997,8.100083851339107
-1.9609999999999999,8.100177617642348
-1.96,8.101983868195752
-1.959,8.104013917137214
-1.9579999999999997,8.101795421043164
-1.9569999999999999,8.10048885114374
-1.956,8.100319902408879
-1.955,8.100477402607158
-1.9539999999999997,8.100115829481794
-1.9529999999999998,8.100810560966375
-1.952,8.102404328629282
-1.951,8.105160664166434
-1.9499999999999997,8.10608692500447
-1.9489999999999998,8.104723191118946
-1.948,8.10448738915863
-1.947,8.104366825572614
-1.9459999999999997,8.105190249956584
-1.9449999999999998,8.105811318810078
-1.944,8.109091953451857
-1.943,8.10835353243545
-1.9419999999999997,8.108969133289476
-1.9409999999999998,8.112736671525866
-1.94,8.111800340490822
-1.939,8.112032578404692
-1.9379999999999997,8.110520769602894
-1.9369999999999998,8.110652108642299
-1.936,8.109403761205279
-1.935,8.111078642650865
-1.9339999999999997,8.111314352825314
-1.9329999999999998,8.109817717209342
-1.932,8.111162625525811
-1.931,8.111450091188004
-1.9299999999999997,8.112974601231562
-1.9289999999999998,8.111138341026846
-1.928,8.111728460086443
-1.927,8.112965806797874
-1.9260000000000002,8.112288402813498
-1.9249999999999998,8.11027399845035
-1.924,8.110207426457755
-1.923,8.112172410927805
-1.9220000000000002,8.11397389945682
-1.9209999999999998,8.113288413961211
-1.92,8.111235477263008
-1.919,8.11054558971045
-1.9180000000000001,8.109796025469278
-1.9169999999999998,8.110510340322566
-1.916,8.11034233791792
-1.915,8.10913711517914
-1.9140000000000001,8.110903936086757
-1.9129999999999998,8.11112861747467
-1.912,8.111825282519039
-1.911,8.109065305824428
-1.9100000000000001,8.105186482031312
-1.9089999999999998,8.102886408781002
-1.908,8.10211753930003
-1.907,8.103039708928213
-1.9060000000000001,8.099292113935562
-1.9049999999999998,8.101840677238556
-1.904,8.102113582881389
-1.903,8.10429005487011
-1.9020000000000001,8.10287250273815
-1.9009999999999998,8.103678678632825
-1.9,8.103814992120778
-1.899,8.105123290221666
-1.8980000000000001,8.104749224033506
-1.8969999999999998,8.10550636836792
-1.896,8.107269880877952
-1.895,8.106227998807727
-1.8940000000000001,8.10661558957971
-1.8929999999999998,8.103595010000154
-1.892,8.104719014830655
-1.891,8.107846474900196
-1.8900000000000001,8.105855377223797
-1.8889999999999998,8.105709167207113
-1.888,8.107117937288574
-1.887,8.10716820524612
-1.8860000000000001,8.107432364528512
-1.8849999999999998,8.106806765422073
-1.884,8.106121721817132
-1.883,8.105983011171396
-1.8820000000000001,8.106049685446818
-1.8809999999999998,8.104159379428294
-1.88,8.10405374425078
-1.879,8.106563398552716
-1.8780000000000001,8.105892784482974
-1.8769999999999998,8.103913176510375
-1.876,8.103670910801597
-1.875,8.102527530302197
-1.874,8.100386183381682
-1.8729999999999998,8.100608852920454
-1.8719999999999999,8.099472401661012
-1.871,8.098472858994047
-1.87,8.098718342802664
-1.8689999999999998,8.096265263450084
-1.8679999999999999,8.093478752009682
-1.867,8.094552147520885
-1.866,8.091462813759728
-1.8649999999999998,8.089900129447235
-1.8639999999999999,8.087020386190613
-1.863,8.086242567843655
-1.862,8.086927461839899
-1.8609999999999998,8.087107202557869
-1.8599999999999999,8.090934199981001
-1.859,8.092673264969463
-1.858,8.091183412409213
-1.8569999999999998,8.08926812440149
-1.8559999999999999,8.093598825107051
-1.855,8.095298940316225
-1.854,8.096241931687857
-1.8529999999999998,8.0963616945874
-1.8519999999999999,8.096799329095361
-1.851,8.094428011854589
-1.85,8.094679274526904
-1.8489999999999998,8.094793244762839
-1.8479999999999999,8.093346622613875
-1.847,8.092484980288168
-1.846,8.094909262517676
-1.8449999999999998,8.094708982645205
-1.8439999999999999,8.098022856729258
-1.843,8.095237769630877
-1.842,8.094402361332918
-1.8409999999999997,8.09192671565092
-1.8399999999999999,8.089991639724694
-1.839,8.08866651059564
-1.838,8.089171005998473
-1.8369999999999997,8.0895979278722
-1.8359999999999999,8.088511063360798
-1.835,8.084946584069058
-1.834,8.08731089266591
-1.8329999999999997,8.086853669120252
-1.8319999999999999,8.08506760484777
-1.831,8.085507494097481
-1.83,8.08583460637032
-1.8289999999999997,8.08531832402632
-1.8279999999999998,8.085555973651346
-1.827,8.083707925906692
-1.826,8.084923786455775
-1.8249999999999997,8.083328799104164
-1.8239999999999998,8.082359887655679
-1.823,8.08339797056152
-1.822,8.085324304905537
-1.8209999999999997,8.087861544214412
-1.8199999999999998,8.089550821395958
-1.819,8.089032305901874
-1.818,8.086566652991314
-1.8169999999999997,8.08881474192828
-1.8159999999999998,8.091007855510528
-1.815,8.089932693665162
-1.814,8.091406596125681
-1.8129999999999997,8.090875111655391
-1.8119999999999998,8.09327715466901
-1.811,8.092453371209166
-1.81,8.095619213269241
-1.8089999999999997,8.0968770061454
-1.8079999999999998,8.099753077896898
-1.807,8.099011002265458
-1.806,8.099659049632567
-1.8049999999999997,8.098108202915217
-1.8039999999999998,8.099458585718608
-1.803,8.100897052171147
-1.802,8.10473229044027
-1.8009999999999997,8.10550355411582
-1.7999999999999998,8.106662104839831
-1.799,8.105908776237424
-1.798,8.10677498323364
-1.7970000000000002,8.10616715729974
-1.7959999999999998,8.106352534513887
-1.795,8.10663175957236
-1.794,8.106068071775002
-1.7930000000000001,8.10616878392947
-1.7919999999999998,8.105568311657928
-1.791,8.104960741857873
-1.79,8.106683405300277
-1.7890000000000001,8.1069640671272
-1.7879999999999998,8.10751937316272
-1.787,8.105187685532343
-1.786,8.105865218863272
-1.7850000000000001,8.106713896405632
-1.7839999999999998,8.106076554609329
-1.783,8.109412602091346
-1.782,8.105749838468652
-1.7810000000000001,8.107004825885886
-1.7799999999999998,8.108145313573814
-1.779,8.109011846265012
-1.778,8.109293786594034
-1.7770000000000001,8.110174873510234
-1.7759999999999998,8.111563954277523
-1.775,8.110402534143391
-1.774,8.110881247138881
-1.7730000000000001,8.110587940191643
-1.7719999999999998,8.108837910751282
-1.771,8.109985382710665
-1.77,8.10908240603117
-1.7690000000000001,8.106685832151522
-1.7679999999999998,8.1058232550944
-1.767,8.10454501685745
-1.766,8.106190583272156
-1.7650000000000001,8.106435692297048
-1.7639999999999998,8.10864750469015
-1.763,8.107581014720179
-1.762,8.108979686515212
-1.7610000000000001,8.113523083178906
-1.7599999999999998,8.11409273512631
-1.759,8.115471373306026
-1.758,8.116581001568788
-1.7570000000000001,8.114305681044906
-1.7559999999999998,8.115242988720853
-1.755,8.115733318833893
-1.754,8.115317723020455
-1.7530000000000001,8.113903264821728
-1.7519999999999998,8.115013638006252
-1.751,8.113457792022874
-1.75,8.116871624990365
-1.749,8.117054295523946
-1.7479999999999998,8.115097004247488
-1.7469999999999999,8.114274610202163
-1.746,8.1138295952609
-1.745,8.117689397907178
-1.7439999999999998,8.116274055592282
-1.7429999999999999,8.116088107971079
-1.742,8.115227582579294
-1.741,8.116026396156226
-1.7399999999999998,8.115191382694297
-1.7389999999999999,8.113368892028474
-1.738,8.1130564207008
-1.737,8.112577390551468
-1.7359999999999998,8.11162979954727
-1.7349999999999999,8.110767702973035
-1.734,8.112663216249645
-1.733,8.112151631906817
-1.7319999999999998,8.110337027646851
-1.7309999999999999,8.109597642104772
-1.73,8.109684579159916
-1.729,8.107546547741434
-1.7279999999999998,8.110148112477445
-1.7269999999999999,8.111536239641454
-1.726,8.113824516031244
-1.725,8.114451921032025
-1.7239999999999998,8.111102005111816
-1.7229999999999999,8.113558539058438
-1.722,8.112176829682902
-1.721,8.1109253308925
-1.7199999999999998,8.111175451122827
-1.7189999999999999,8.1133806188775
-1.718,8.115065878291823
-1.717,8.116515928084105
-1.7159999999999997,8.116017004799506
-1.7149999999999999,8.115492832757758
-1.714,8.116046342626527
-1.713,8.115838229280474
-1.7119999999999997,8.1172611379322
-1.7109999999999999,8.118589326195393
-1.71,8.119535472309268
-1.709,8.115493934258437
-1.7079999999999997,8.115698715640322
-1.7069999999999999,8.115524549431148
-1.706,8.115793390393964
-1.705,8.11458647097229
-1.7039999999999997,8.11246681351565
-1.7029999999999998,8.11320783508361
-1.702,8.112637752975239
-1.701,8.113557261765173
-1.6999999999999997,8.112483798760875
-1.6989999999999998,8.114749255785664
-1.698,8.116350959533777
-1.697,8.11682588290745
-1.6959999999999997,8.116484621446034
-1.6949999999999998,8.117848475650511
-1.694,8.118476552154892
-1.693,8.118858286855579
-1.6919999999999997,8.120526871510876
-1.6909999999999998,8.122809329357926
-1.69,8.120805471462749
-1.689,8.119124856890988
-1.6879999999999997,8.117876439730223
-1.6869999999999998,8.115472560373993
-1.686,8.115372162733083
-1.685,8.116332349061473
-1.6839999999999997,8.11629807978955
-1.6829999999999998,8.11544348516297
-1.682,8.117245817574377
-1.681,8.117470707819507
-1.6799999999999997,8.118019480567293
-1.6789999999999998,8.119866256255133
-1.678,8.11966906915297
-1.677,8.12296541166917
-1.6759999999999997,8.122248907662975
-1.6749999999999998,8.125445624790196
-1.674,8.123886048499136
-1.673,8.124714024343744
-1.6719999999999997,8.123685972873654
-1.6709999999999998,8.125477278660824
-1.67,8.124712106488252
-1.669,8.125177500393281
-1.6680000000000001,8.124136633199615
-1.6669999999999998,8.125636193477481
-1.666,8.12458699146046
-1.665,8.127280455212048
-1.6640000000000001,8.12568685984091
-1.6629999999999998,8.123533855171583
-1.662,8.125056338496512
-1.661,8.124109708672089
-1.6600000000000001,8.12409812897057
-1.6589999999999998,8.123582543124433
-1.658,8.121482369896988
-1.657,8.121359180034368
-1.6560000000000001,8.123383045466323
-1.6549999999999998,8.12498806467161
-1.654,8.125358933091814
-1.653,8.127138562360669
-1.6520000000000001,8.125443332625158
-1.6509999999999998,8.124922605698911
-1.65,8.12555589360408
-1.649,8.125347229881172
-1.6480000000000001,8.12495231255241
-1.6469999999999998,8.123031282580694
-1.646,8.119701136358866
-1.645,8.121009722638785
-1.6440000000000001,8.12139887715599
-1.6429999999999998,8.122842074561127
-1.642,8.122142497053673
-1.641,8.12100205243795
-1.6400000000000001,8.121012529184567
-1.6389999999999998,8.122379248622348
-1.638,8.122008925078369
-1.637,8.123291781373293
-1.6360000000000001,8.121681688564344
-1.6349999999999998,8.121423373151272
-1.634,8.121311190520748
-1.633,8.123273414431022
-1.6320000000000001,8.123605618267847
-1.6309999999999998,8.12639934229712
-1.63,8.124243046617202
-1.629,8.12445091686426
-1.6280000000000001,8.12473795372695
-1.6269999999999998,8.125730102843088
-1.626,8.124428726944771
-1.625,8.127123841087828
-1.624,8.127144583394182
-1.6229999999999998,8.125405275373486
-1.6219999999999999,8.125379635388825
-1.621,8.124878576952216
-1.62,8.129331753179812
-1.6189999999999998,8.131011662939052
-1.6179999999999999,8.131091121108184
-1.617,8.130912054411866
-1.616,8.132433745391838
-1.6149999999999998,8.134031924848363
-1.6139999999999999,8.12937344497745
-1.613,8.130402234025022
-1.612,8.130446980495389
-1.6109999999999998,8.12834915038053
-1.6099999999999999,8.129757493003927
-1.609,8.133351393825622
-1.608,8.134242267340545
-1.6069999999999998,8.136002952848155
-1.6059999999999999,8.1388895433953
-1.605,8.137561123954148
-1.604,8.13458900964188
-1.6029999999999998,8.135639995343176
-1.6019999999999999,8.13524381688487
-1.601,8.133045139361075
-1.6,8.132920067463258
-1.5989999999999998,8.134084143261322
-1.5979999999999999,8.1338457885977
-1.597,8.132586864388523
-1.596,8.13222925309205
-1.5949999999999998,8.132198090747567
-1.5939999999999999,8.129110919127365
-1.593,8.128882479202293
-1.592,8.12673153444686
-1.5909999999999997,8.127785975970093
-1.5899999999999999,8.125288307849155
-1.589,8.126908615376436
-1.588,8.126253951265694
-1.5869999999999997,8.125385190134859
-1.5859999999999999,8.125856317490541
-1.585,8.124470662378185
-1.584,8.124916655584792
-1.5829999999999997,8.123745281545292
-1.5819999999999999,8.122854506325572
-1.581,8.123503072996499
-1.58,8.121681343822523
-1.5789999999999997,8.119658404139704
-1.5779999999999998,8.12005556495156
-1.577,8.120012525187578
-1.576,8.120282433579272
-1.5749999999999997,8.120806656358027
-1.5739999999999998,8.120898457244119
-1.573,8.121871405442466
-1.572,8.12202730350163
-1.5709999999999997,8.11881561726215
-1.5699999999999998,8.116019001910692
-1.569,8.119103720599078
-1.568,8.119103835586372
-1.5669999999999997,8.12062422222912
-1.5659999999999998,8.120071095980116
-1.565,8.119978271829087
-1.564,8.119252888382254
-1.5629999999999997,8.123198372112592
-1.5619999999999998,8.123603559988375
-1.561,8.122747787339565
-1.56,8.120105323798077
-1.5589999999999997,8.123263297306453
-1.5579999999999998,8.123002051890088
-1.557,8.124192818481387
-1.556,8.125562414145877
-1.5549999999999997,8.124821885308387
-1.5539999999999998,8.125897809749006
-1.553,8.124931188490203
-1.552,8.123346506310941
-1.5509999999999997,8.12520964981896
-1.5499999999999998,8.124956546811244
-1.549,8.125786167345009
-1.548,8.12644364093522
-1.5469999999999997,8.127464332071309
-1.5459999999999998,8.124973872976586
-1.545,8.12403740812648
-1.544,8.123518247874486
-1.5430000000000001,8.122187881997842
-1.5419999999999998,8.12287429295467
-1.541,8.124773321878822
-1.54,8.126925617327377
-1.5390000000000001,8.126382889703041
-1.5379999999999998,8.126850035082974
-1.537,8.127563064690158
-1.536,8.128557074440884
-1.5350000000000001,8.127152058323967
-1.5339999999999998,8.13006498675319
-1.533,8.131547419048145
-1.532,8.133071657998052
-1.5310000000000001,8.134997194089093
-1.5299999999999998,8.13585181159672
-1.529,8.134208110119838
-1.528,8.13398575374935
-1.5270000000000001,8.13134406831725
-1.5259999999999998,8.132008184332769
-1.525,8.131737442479704
-1.524,8.131672606666061
-1.5230000000000001,8.133599008474198
-1.5219999999999998,8.132867818012507
-1.521,8.132464420958472
-1.52,8.132499578232014
-1.5190000000000001,8.129555590632952
-1.5179999999999998,8.129129888783734
-1.517,8.125152616924074
-1.516,8.124215782425042
-1.5150000000000001,8.12558408491047
-1.5139999999999998,8.126299711403671
-1.513,8.125347998906946
-1.512,8.125413276056104
-1.5110000000000001,8.123693292748694
-1.5099999999999998,8.123689543303655
-1.509,8.128378055760443
-1.508,8.13133133787304
-1.5070000000000001,8.131415533281066
-1.5059999999999998,8.13167176394493
-1.505,8.130104459441515
-1.504,8.128821596868795
-1.5030000000000001,8.129401091784162
-1.5019999999999998,8.128561263679142
-1.501,8.130007903030906
-1.5,8.13251940012047
-1.499,8.13305159337612
-1.4979999999999998,8.133214372905464
-1.4969999999999999,8.130525125505606
-1.496,8.131721301898041
-1.495,8.12989142781558
-1.4939999999999998,8.129222613209766
-1.4929999999999999,8.13075793463758
-1.492,8.132405547700477
-1.491,8.131659135656717
-1.4899999999999998,8.131004870800844
-1.4889999999999999,8.129885960603634
-1.488,8.127969394611112
-1.487,8.126953721839746
-1.4859999999999998,8.124372713809482
-1.4849999999999999,8.125465613939895
-1.484,8.126096851708153
-1.483,8.126993698563947
-1.4819999999999998,8.125466652083027
-1.4809999999999999,8.123554539181402
-1.48,8.123640162020303
-1.479,8.123742726124226
-1.4779999999999998,8.123507094400203
-1.4769999999999999,8.123043921169504
-1.476,8.125781162413814
-1.475,8.126462802432682
-1.4739999999999998,8.129615887859028
-1.4729999999999999,8.131646231899719
-1.472,8.134371465381347
-1.471,8.132652324955178
-1.4699999999999998,8.133601398540774
-1.4689999999999999,8.132910573758386
-1.468,8.130249155020211
-1.467,8.1326427600915
-1.4659999999999997,8.13217285205037
-1.4649999999999999,8.130484689441944
-1.464,8.129821387260746
-1.463,8.128547428664309
-1.4619999999999997,8.12743751191612
-1.4609999999999999,8.127082946491829
-1.46,8.1298522508007
-1.459,8.128786143254228
-1.4579999999999997,8.131440976316979
-1.4569999999999999,8.132799115190547
-1.456,8.133433149692285
-1.455,8.134630141743887
-1.4539999999999997,8.134651990806027
-1.4529999999999998,8.136709670972209
-1.452,8.137616839393436
-1.451,8.134953373817396
-1.4499999999999997,8.135427376908419
-1.4489999999999998,8.136681733937207
-1.448,8.136219331987446
-1.447,8.136421341383787
-1.4459999999999997,8.135440768592309
-1.4449999999999998,8.133236567542607
-1.444,8.130755964549117
-1.443,8.128296655769807
-1.4419999999999997,8.12936712735776
-1.4409999999999998,8.125382676624358
-1.44,8.124316308741216
-1.439,8.123091263484824
-1.4379999999999997,8.122639808227243
-1.4369999999999998,8.119669517747345
-1.436,8.120315738698931
-1.435,8.118278680468274
-1.4339999999999997,8.12009052933341
-1.4329999999999998,8.119095704233267
-1.432,8.11894272339581
-1.431,8.118948761566298
-1.4299999999999997,8.119339547250874
-1.4289999999999998,8.119398770254868
-1.428,8.118715393376895
-1.427,8.119264271026005
-1.4259999999999997,8.120010106434798
-1.4249999999999998,8.118785890967422
-1.424,8.11946807947778
-1.423,8.121374831961623
-1.4219999999999997,8.12250426267539
-1.4209999999999998,8.123996063062027
-1.42,8.124271136420278
-1.419,8.122773295706558
-1.4179999999999997,8.121477864571032
-1.4169999999999998,8.121989685319598
-1.416,8.123498107279843
-1.415,8.127955566342234
-1.4140000000000001,8.129526481453334
-1.4129999999999998,8.127653784241339
-1.412,8.126426148125564
-1.411,8.130071775831093
-1.4100000000000001,8.12972875353993
-1.4089999999999998,8.129804776955547
-1.408,8.128268109882892
-1.407,8.130772275331811
-1.4060000000000001,8.131572808463524
-1.4049999999999998,8.130333446306908
-1.404,8.128743325844736
-1.403,8.129234852158174
-1.4020000000000001,8.129305582037983
-1.4009999999999998,8.130636958385535
-1.4,8.13151210794254
-1.399,8.13108893938451
-1.3980000000000001,8.130218856831771
-1.3969999999999998,8.129962949394493
-1.396,8.129081860039843
-1.395,8.128873547187354
-1.3940000000000001,8.128899852673147
-1.3929999999999998,8.127463163243737
-1.392,8.128472251023094
-1.391,8.127879566679944
-1.3900000000000001,8.126532551719487
-1.3889999999999998,8.125969979834235
-1.388,8.126357592884828
-1.387,8.126490454004529
-1.3860000000000001,8.127165842988376
-1.3849999999999998,8.128603196788497
-1.384,8.13069110111491
-1.383,8.131147878975211
-1.3820000000000001,8.129436835155634
-1.3809999999999998,8.129006257871586
-1.38,8.127399348456573
-1.379,8.130114314974513
-1.3780000000000001,8.133294156386555
-1.3769999999999998,8.134334654302549
-1.376,8.135708188450772
-1.375,8.136109697559952
-1.374,8.136695387024687
-1.3729999999999998,8.134139460275362
-1.3719999999999999,8.13402116849095
-1.371,8.132611323591197
-1.37,8.133061494051258
-1.3689999999999998,8.132966118298636
-1.3679999999999999,8.13608103343839
-1.367,8.137547637740347
-1.366,8.138002856912381
-1.3649999999999998,8.137575753412959
-1.3639999999999999,8.140257387746974
-1.363,8.140209460313171
-1.362,8.140740138651788
-1.3609999999999998,8.140807738018871
-1.3599999999999999,8.14016109176974
-1.359,8.140219501725555
-1.358,8.137080354764471
-1.3569999999999998,8.134604024522485
-1.3559999999999999,8.135163433389156
-1.355,8.137672552894
-1.354,8.138229706660631
-1.3529999999999998,8.137077116492797
-1.3519999999999999,8.134768550486289
-1.351,8.13602379410305
-1.35,8.135116281861425
-1.3489999999999998,8.136145458531109
-1.3479999999999999,8.136769242784014
-1.347,8.137534523411622
-1.346,8.137588286143387
-1.3449999999999998,8.138202117159338
-1.3439999999999999,8.138010990117328
-1.343,8.13699449966234
-1.342,8.135452901165515
-1.3409999999999997,8.13163688708876
-1.3399999999999999,8.131347111788912
-1.339,8.133778116881636
-1.338,8.134946245029695
-1.3369999999999997,8.135310579619258
-1.3359999999999999,8.134136171628395
-1.335,8.13573191438961
-1.334,8.135541019490725
-1.3329999999999997,8.138060914392788
-1.3319999999999999,8.136491174771516
-1.331,8.13529122352676
-1.33,8.133935591616009
-1.3289999999999997,8.131564202223313
-1.3279999999999998,8.130064930727007
-1.327,8.130230076742633
-1.326,8.129090555102872
-1.3249999999999997,8.122920354576086
-1.3239999999999998,8.124639191851958
-1.323,8.121944641885003
-1.322,8.122887407140823
-1.3209999999999997,8.122937350484293
-1.3199999999999998,8.126325146990565
-1.319,8.127920278961001
-1.318,8.127112911608226
-1.3169999999999997,8.125989609908457
-1.3159999999999998,8.128393974197737
-1.315,8.126032580442374
-1.314,8.126337988339845
-1.3129999999999997,8.126128195598644
-1.3119999999999998,8.125579033888716
-1.311,8.126144656263834
-1.31,8.126447952040648
-1.3089999999999997,8.127179793229114
-1.3079999999999998,8.127402154272897
-1.307,8.128070444520924
-1.306,8.128219828829614
-1.3049999999999997,8.127164745810068
-1.3039999999999998,8.127171147826447
-1.303,8.126028129330921
-1.302,8.124779526763351
-1.3009999999999997,8.124241686759003
-1.2999999999999998,8.124050609701825
-1.299,8.124106970191981
-1.298,8.125573176315763
-1.2969999999999997,8.124775633783697
-1.2959999999999998,8.125090596866057
-1.295,8.125279441208368
-1.294,8.124305635948422
-1.2929999999999997,8.124423621206352
-1.2919999999999998,8.126027975470636
-1.291,8.12632638541765
-1.29,8.126688919704092
-1.2889999999999997,8.125560394374585
-1.2879999999999998,8.128710568536512
-1.287,8.127673198343997
-1.286,8.125004744807121
-1.2850000000000001,8.126381039399469
-1.2839999999999998,8.126197332136032
-1.283,8.125712465222517
-1.282,8.124839579173859
-1.2810000000000001,8.127834322572763
-1.2799999999999998,8.128401667018531
-1.279,8.129281268973164
-1.278,8.129541453970894
-1.2770000000000001,8.129973533352407
-1.2759999999999998,8.132211332729304
-1.275,8.131809965271339
-1.274,8.129478865198505
-1.2730000000000001,8.130867752645269
-1.2719999999999998,8.131662475224857
-1.271,8.131835242925472
-1.27,8.13258844811195
-1.2690000000000001,8.13199525735948
-1.2679999999999998,8.132028365492046
-1.267,8.131817645085869
-1.266,8.130871263874557
-1.2650000000000001,8.132773940327525
-1.2639999999999998,8.130514326523656
-1.263,8.134291737998558
-1.262,8.135695517533287
-1.2610000000000001,8.132850756677763
-1.2599999999999998,8.132492090550578
-1.259,8.132222417085133
-1.258,8.132849435691439
-1.2570000000000001,8.131266430458256
-1.2559999999999998,8.131317671007645
-1.255,8.13112387997065
-1.254,8.129943690590531
-1.2530000000000001,8.128540887020177
-1.2519999999999998,8.130010974454901
-1.251,8.127296442390833
-1.25,8.128061048688586
-1.249,8.129337065179591
-1.2479999999999998,8.12898737183825
-1.2469999999999999,8.129071168381811
-1.246,8.130932760381327
-1.245,8.129804997964168
-1.2439999999999998,8.128842354077946
-1.2429999999999999,8.128049580188186
-1.242,8.129914101146943
-1.241,8.131981771141959
-1.2399999999999998,8.129748346766817
-1.2389999999999999,8.131358331962517
-1.238,8.132668585252672
-1.237,8.135154336949391
-1.2359999999999998,8.135770509800793
-1.2349999999999999,8.135699693608348
-1.234,8.137532040306862
-1.233,8.138650286373265
-1.2319999999999998,8.142242123835903
-1.2309999999999999,8.143776056387843
-1.23,8.14402173315012
-1.229,8.142143166141517
-1.2279999999999998,8.141213698658008
-1.2269999999999999,8.138916170693163
-1.226,8.138572071435465
-1.225,8.140053779584639
-1.2239999999999998,8.140047905843069
-1.2229999999999999,8.141682666273086
-1.222,8.142222784246588
-1.221,8.141577836582982
-1.2199999999999998,8.141718036831254
-1.2189999999999999,8.142473391536942
-1.218,8.142696148974483
-1.217,8.142937243740645
-1.2159999999999997,8.141706763568507
-1.2149999999999999,8.14101400154412
-1.214,8.144627538817968
-1.213,8.146593085202646
-1.2119999999999997,8.144234939767749
-1.2109999999999999,8.14044778943574
-1.21,8.140569697310058
-1.209,8.14199925394114
-1.2079999999999997,8.141167347001264
-1.2069999999999999,8.14280200096638
-1.206,8.142897448270391
-1.205,8.142636550222829
-1.2039999999999997,8.143846334504708
-1.2029999999999998,8.142995333236065
-1.202,8.14253660312118
-1.201,8.143608870740588
-1.1999999999999997,8.143558637241282
-1.1989999999999998,8.146612679278688
-1.198,8.147722799939256
-1.197,8.148728902064589
-1.1959999999999997,8.148649694630883
-1.1949999999999998,8.15004930211362
-1.194,8.149533129677137
-1.193,8.149984934079058
-1.1919999999999997,8.14851886520385
-1.1909999999999998,8.150181971431419
-1.19,8.150646938947038
-1.189,8.153818959848953
-1.1879999999999997,8.157646637262825
-1.1869999999999998,8.158867948385119
-1.186,8.15897742888305
-1.185,8.15746372566365
-1.1839999999999997,8.158911325348864
-1.1829999999999998,8.159247780651096
-1.182,8.160108636393744
-1.181,8.162876296213675
-1.1799999999999997,8.161557218951813
-1.1789999999999998,8.160078332282241
-1.178,8.159700050780849
-1.177,8.161013972620452
-1.1759999999999997,8.161901760204795
-1.1749999999999998,8.160468658586082
-1.174,8.161679143227206
-1.173,8.159757202716976
-1.1719999999999997,8.158416816038018
-1.1709999999999998,8.158232084330516
-1.17,8.157346594336955
-1.169,8.158770369518798
-1.1679999999999997,8.159228575091598
-1.1669999999999998,8.162053472975803
-1.166,8.161657976391234
-1.165,8.16146245294957
-1.1639999999999997,8.163399065124068
-1.1629999999999998,8.163253591839071
-1.162,8.165644000235403
-1.161,8.166509325372019
-1.1600000000000001,8.162744867020201
-1.1589999999999998,8.16462897968284
-1.158,8.166089342583833
-1.157,8.16761147475361
-1.1560000000000001,8.164553909347937
-1.1549999999999998,8.163493125409904
-1.154,8.162551197676212
-1.153,8.161205403488117
-1.1520000000000001,8.163992479539147
